property_type,state,lat,lon,area_m2,price_usd
APARTMENT,Nuevo León,25.721081,-100.345581,72.0,3601.11
APARTMENT,Estado de México,19.2720402,-99.572013,85.0,3462.6
APARTMENT,Distrito Federal,19.394558,-99.129707,65.0,2100.25
APARTMENT,Distrito Federal,19.3261963,-99.14058611,74.0,8282.55
HOUSE,Yucatán,21.0552216,-89.6583682,220.0,5919.67
HOUSE,Chihuahua,28.691416,-106.13604,236.0,5817.17
APARTMENT,Jalisco,20.641428,-103.417295,85.0,4681.44
APARTMENT,Distrito Federal,19.367239,-99.186126,92.0,9695.29
APARTMENT,Guerrero,16.851935,-99.844955,195.0,5540.17
HOUSE,Chiapas,19.673779,-101.187927,210.0,7202.22
HOUSE,Yucatán,21.030771,-89.646347,150.0,3324.1
HOUSE,Chiapas,16.717077,-93.162903,170.0,4986.15
HOUSE,Morelos,18.813908,-99.201675,86.0,2770.08
APARTMENT,Distrito Federal,19.473001,-99.087491,79.0,1886.4
HOUSE,Yucatán,21.072905,-89.65963,190.0,5124.65
HOUSE,Guerrero,16.86597275,-99.87171739,300.0,6925.21
HOUSE,Yucatán,21.017197,-89.574516,220.0,4847.65
HOUSE,Hidalgo,20.036614,-98.77615,295.0,4986.15
HOUSE,Yucatán,21.0399331,-89.5965747,240.0,5235.46
HOUSE,Morelos,18.893921,-99.221429,160.0,7894.74
HOUSE,Quintana Roo,21.139086,-86.84964,290.0,6232.69
APARTMENT,Distrito Federal,19.271467,-99.146309,98.0,6886.43
HOUSE,San Luis Potosí,22.150696,-101.010025,172.0,4265.93
HOUSE,Tabasco,18.017324,-92.899362,98.0,1939.06
HOUSE,Tamaulipas,22.258686,-97.851753,163.0,5540.17
HOUSE,Distrito Federal,19.378482,-99.220795,100.0,10582.17
HOUSE,Morelos,18.93409,-99.254997,240.0,9418.28
HOUSE,Yucatán,21.0315095,-89.600513,325.0,9833.8
APARTMENT,Yucatán,21.072905,-89.65963,190.0,9695.29
APARTMENT,Morelos,18.923538,-99.241848,110.0,3047.09
HOUSE,Querétaro,20.681293,-100.329622,155.0,5124.65
HOUSE,Morelos,18.821062,-98.949371,120.0,3656.51
APARTMENT,Guerrero,16.8531086,-99.8236533,141.0,6371.19
APARTMENT,Puebla,19.049024,-98.281669,127.0,4681.44
APARTMENT,Yucatán,21.018724,-89.589836,60.0,2479.22
APARTMENT,Distrito Federal###,19.3934457,-99.1796926,100.0,14694.4
APARTMENT,Distrito Federal###,19.436024,-99.15461,64.0,12465.37
APARTMENT,Distrito Federal,19.378009,-99.193543,180.0,4115.24
APARTMENT,Distrito Federal,19.416294,-99.16748,117.0,15232.69
HOUSE,Morelos,18.859078,-99.176287,82.0,2105.26
HOUSE,Querétaro,20.692161,-100.465025,258.0,7756.23
HOUSE,Tabasco,23.634501,-102.552788,82.0,2354.57
HOUSE,Estado de México,19.619862,-99.146996,75.0,1949.32
HOUSE,Hidalgo,20.059035,-98.790359,240.0,7479.22
HOUSE,Estado de México,19.468129,-99.04049,86.0,2253.03
HOUSE,Yucatán,21.0424858,-89.5568382,200.0,4806.09
HOUSE,Guerrero,16.758369,-99.768737,136.0,7090.3
HOUSE,Nuevo León,25.6315927,-100.1953926,90.0,2271.47
APARTMENT,Quintana Roo,21.15958774,-86.82220861,145.0,8753.46
APARTMENT,Guerrero,16.860338,-99.870399,250.0,5263.16
APARTMENT,Guerrero,16.86656582,-99.88082886,108.0,2714.68
APARTMENT,Jalisco,20.685983,-103.447155,64.0,4072.02
HOUSE,Yucatán,21.0751632,-89.5167298,252.0,5470.82
APARTMENT,Distrito Federal###,19.376822,-99.174675,114.0,12288.09
APARTMENT,Puebla,19.0303511,-98.3143192,102.0,5124.65
HOUSE,Distrito Federal,19.433274,-99.210758,304.0,12183.1
APARTMENT,Distrito Federal,19.394358,-99.177444,100.0,12073.68
HOUSE,Morelos,18.8954874,-99.1732936,154.0,4930.75
HOUSE,Puebla,18.984862,-98.222234,289.0,11911.36
HOUSE,Yucatán,21.072905,-89.65963,90.0,3324.1
HOUSE,Morelos,18.813908,-99.201675,67.0,1800.55
HOUSE,Estado de México,19.28283025,-99.56667352,267.0,8310.25
HOUSE,Chihuahua,28.6464221,-106.0860628,233.0,8171.75
APARTMENT,Estado de México,19.5652097,-99.2646998,87.0,5124.65
HOUSE,Estado de México,19.284855,-98.950752,80.0,3656.51
HOUSE,Nayarit,20.70506,-105.269812,101.0,3462.6
HOUSE,nan###,19.2753576,-99.1675547,370.0,13850.42
HOUSE,Jalisco,20.675995,-103.420837,220.0,11218.84
HOUSE,Tamaulipas,22.3151894,-97.8573594,318.0,2493.07
HOUSE,Baja California,32.509445,-116.985857,104.0,4155.12
HOUSE,Yucatán,21.039522,-89.563911,277.0,7756.23
HOUSE,Yucatán,21.072905,-89.65963,240.0,6468.14
HOUSE,Yucatán,21.072905,-89.65963,201.0,3958.45
APARTMENT,Yucatán,21.015982,-89.705116,172.0,9279.78
APARTMENT,San Luis Potosí,22.12590752,-100.9865534,103.0,2825.48
APARTMENT,Jalisco,20.677448,-103.400405,135.0,12465.37
APARTMENT,Distrito Federal,19.4034054,-99.1825418,120.0,11016.37
HOUSE,Querétaro,20.3951106,-99.9856344,180.0,3878.12
HOUSE,Estado de México,19.536936,-99.22732,270.0,9695.29
HOUSE,Veracruz de Ignacio de la Llave,19.14966827,-96.12028599,150.0,3739.61
HOUSE,Distrito Federal,19.3434214,-99.1294848,280.0,16565.1
HOUSE,Hidalgo,20.099826,-98.772656,140.0,2728.53
HOUSE,Distrito Federal,19.473623,-99.124863,147.0,6443.12
HOUSE,Puebla,23.634501,-102.552788,173.0,7340.72
HOUSE,Querétaro,20.58787576,-100.446496,111.0,3667.59
APARTMENT,Baja California,32.440475,-116.983772,70.0,1908.59
HOUSE,Veracruz de Ignacio de la Llave,19.513165,-96.898109,130.0,6232.69
HOUSE,Hidalgo,23.634501,-102.552784,140.0,4155.12
HOUSE,Sinaloa,24.770091,-107.444782,155.0,4016.62
HOUSE,Querétaro,20.662301,-100.441093,11750.0,6925.21
APARTMENT,Quintana Roo,21.04980598,-86.85358784,178.0,10819.94
HOUSE,Chiapas,16.740425,-93.12841,170.0,4986.15
APARTMENT,Distrito Federal,19.395097,-99.150424,65.0,2794.88
HOUSE,Querétaro,20.7037,-100.462857,220.0,8864.27
HOUSE,Chihuahua,28.64073,-106.109581,300.0,10387.81
APARTMENT,Distrito Federal,19.305233,-99.12269,75.0,2506.93
APARTMENT,Estado de México,19.379597,-99.293808,80.0,8782.27
HOUSE,Estado de México,19.26183971,-99.58393506,195.0,7202.22
HOUSE,Durango,25.553129,-103.510059,187.0,2216.07
APARTMENT,Morelos,18.93409,-99.254997,130.0,4986.15
HOUSE,Guerrero,16.838398,-99.897744,113.0,5124.65
HOUSE,Estado de México,19.482168,-99.264038,140.0,1790.62
HOUSE,Sinaloa###,24.8427771,-107.3931108,117.0,2493.07
HOUSE,Quintana Roo,21.101317,-86.862888,182.0,7063.71
HOUSE,Quintana Roo,21.164147,-86.868479,330.0,10420.11
HOUSE,Nuevo León,25.64423457,-100.2966356,228.0,7479.22
HOUSE,Sonora,29.0904798,-110.9747137,298.0,9695.29
HOUSE,Baja California Sur,24.15963233,-110.3057599,96.0,3462.6
HOUSE,Tamaulipas,22.2465535,-97.8721436,109.0,4155.12
HOUSE,Estado de México,19.569101,-99.303513,180.0,13241.0
HOUSE,Querétaro,20.555649,-100.38488,325.0,10858.73
APARTMENT,Distrito Federal,19.258038,-99.161589,160.0,7756.23
APARTMENT,Distrito Federal,19.377171,-99.188503,75.0,5617.73
HOUSE,Morelos,18.892714,-99.1996,90.0,3047.09
HOUSE,Estado de México,19.636706,-99.101569,250.0,6925.21
HOUSE,Veracruz de Ignacio de la Llave,18.134026,-94.476112,235.0,8725.76
APARTMENT,Distrito Federal,19.401509,-99.154034,90.0,6126.5
HOUSE,Tabasco,18.072582,-93.165413,350.0,3490.3
HOUSE,Yucatán,21.072905,-89.65963,190.0,5124.65
HOUSE,San Luis Potosí,22.148722,-101.00119,190.0,6094.18
HOUSE,San Luis Potosí,22.18978923,-100.9525537,138.0,2631.58
HOUSE,Puebla,18.96295456,-98.27967882,222.0,7977.84
HOUSE,Morelos,18.8859084,-99.19064,110.0,4570.64
HOUSE,Chihuahua,28.643902,-106.130157,355.0,13711.91
APARTMENT,Distrito Federal,19.375374,-99.137657,110.0,4099.72
HOUSE,Distrito Federal,19.52395,-99.152881,95.0,7770.08
HOUSE,Guerrero,16.757619,-99.767532,140.0,7617.73
HOUSE,Aguascalientes,21.9243493,-102.2833909,140.0,1883.66
HOUSE,Quintana Roo,21.1351429,-86.837489,80.0,2354.57
HOUSE,Nuevo León,25.733049,-100.22847,200.0,3656.51
HOUSE,Jalisco,20.579091,-103.430379,164.0,4570.64
HOUSE,Nuevo León,25.731798,-100.349091,180.0,3907.07
APARTMENT,Estado de México,19.401066,-99.277168,190.0,16066.48
HOUSE,Yucatán,21.00227,-89.5650908,131.0,3662.05
HOUSE,Quintana Roo,20.680066,-87.038345,208.0,9307.48
APARTMENT,Guerrero,16.86483064,-99.87526059,61.0,2354.57
HOUSE,Jalisco,20.760167,-103.379168,83.0,2354.57
HOUSE,Yucatán,21.02838037,-89.56463993,174.0,1869.81
HOUSE,Tlaxcala,19.341597,-98.215828,180.0,8864.27
HOUSE,Veracruz de Ignacio de la Llave,25.596904,-103.4203,118.0,2354.57
HOUSE,Chiapas,19.665554,-101.235738,115.0,4085.87
HOUSE,Nuevo León,25.7708161,-100.4340179,100.0,3185.6
HOUSE,Tamaulipas,22.2331041,-97.861099,130.0,4847.65
HOUSE,Nuevo León,25.723276,-100.401518,278.0,12659.28
HOUSE,Puebla,19.044477,-98.328011,260.0,12465.37
HOUSE,Estado de México,19.562922,-99.254974,120.0,2409.97
APARTMENT,Nuevo León,25.580088,-100.239685,130.0,5484.76
HOUSE,Morelos,23.634501,-102.552788,290.0,11634.35
APARTMENT,Distrito Federal,19.34189,-99.166374,80.0,5141.0
HOUSE,Querétaro,20.675023,-100.457086,304.0,14404.43
HOUSE,Estado de México,19.532259,-99.23214,220.0,10736.84
HOUSE,Tamaulipas,22.29275303,-97.89062485,88.0,3185.6
HOUSE,Morelos,18.864874,-98.925911,130.0,4570.64
HOUSE,Querétaro###,20.726007,-100.442642,290.0,10498.61
HOUSE,Nayarit,20.7204378,-105.2706825,152.0,3462.6
APARTMENT,Estado de México,19.291351,-99.668945,85.0,2526.32
APARTMENT,Quintana Roo,21.152496,-86.869834,99.0,7756.23
HOUSE,Nuevo León,25.56551,-100.223213,350.0,11772.85
HOUSE,Morelos,18.813505,-98.953514,140.0,3324.1
HOUSE,Morelos,18.804409,-98.959038,230.0,3462.6
HOUSE,Nuevo León,25.584658,-100.257912,350.0,13822.71
HOUSE,Estado de México,19.225745,-99.567856,270.0,10941.83
HOUSE,Jalisco,20.763189,-103.389053,95.0,4293.63
APARTMENT,Distrito Federal,19.367025,-99.170349,85.0,8725.76
HOUSE,Querétaro,20.604974,-100.409786,110.0,2742.38
HOUSE,San Luis Potosí,22.133745,-101.016029,126.0,5952.91
HOUSE,Puebla###,19.0303511,-98.3143192,122.0,5983.38
APARTMENT,Distrito Federal,19.3418937,-99.2245237,145.0,12880.89
HOUSE,Veracruz de Ignacio de la Llave,20.963127,-97.385071,200.0,9695.29
HOUSE,Estado de México,19.550089,-99.214828,87.0,2684.21
HOUSE,Morelos,18.8879389,-99.0247871,76.0,3601.11
HOUSE,Yucatán,21.030668,-89.599258,144.0,4567.87
HOUSE,Distrito Federal,19.353592,-99.177275,360.0,12149.58
HOUSE,Yucatán,21.01144518,-89.57977295,222.0,5955.68
HOUSE,Estado de México,19.263756,-99.540924,134.0,4847.65
HOUSE,Baja California,32.469454,-117.003688,93.0,4706.37
HOUSE,Yucatán,21.039522,-89.563911,181.0,5152.35
HOUSE,Quintana Roo,20.6295586,-87.0738851,143.0,6731.3
HOUSE,Querétaro,20.5745579,-100.4129676,160.0,10249.31
HOUSE,Jalisco,20.62192,-103.259237,250.0,5817.17
APARTMENT,Yucatán,21.06334852,-89.61303592,60.0,2462.6
HOUSE,Puebla,19.036623,-98.190544,204.0,4155.12
HOUSE,Distrito Federal,19.358008,-99.127094,95.0,5324.1
APARTMENT,Distrito Federal,19.415143,-99.14685,70.0,1916.9
HOUSE,Veracruz de Ignacio de la Llave,18.1479784,-94.4626507,157.0,6371.19
APARTMENT,Guerrero,16.794599,-99.83012,230.0,10941.83
HOUSE,Querétaro,20.594322,-100.365929,298.0,9141.27
HOUSE,Morelos,18.919898,-98.978835,190.0,5124.65
HOUSE,Veracruz de Ignacio de la Llave,19.074387,-96.086259,245.0,7963.99
HOUSE,Estado de México,19.72876,-99.461708,90.0,3698.06
HOUSE,Jalisco,23.634501,-102.552788,127.0,4432.13
HOUSE,Yucatán,20.999449,-89.6334,300.0,12049.86
HOUSE,Yucatán,21.0411724,-89.5550539,215.0,5166.44
HOUSE,Puebla,19.105051,-98.243682,170.0,5124.65
APARTMENT,Yucatán,21.0381057,-89.5933722,186.0,7828.4
HOUSE,Baja California,32.63496,-115.391907,110.0,5401.66
HOUSE,Yucatán,21.039522,-89.563911,223.0,6627.72
HOUSE,Veracruz de Ignacio de la Llave###,25.659972,-103.366303,170.0,2603.88
HOUSE,Tamaulipas,22.2722052,-97.8476749,214.0,6786.7
HOUSE,Querétaro###,20.6962084,-100.4506587,120.0,4016.62
HOUSE,Estado de México,19.497893,-99.244125,250.0,12326.87
HOUSE,Querétaro,20.389062,-99.957622,95.0,2576.18
APARTMENT,Guerrero###,16.828667,-99.858981,137.0,5124.65
HOUSE,Querétaro,20.705742,-100.444016,12900.0,11080.33
APARTMENT,Distrito Federal,19.35782,-99.149406,80.0,3587.26
HOUSE,Morelos,18.864874,-98.925911,121.0,3462.6
HOUSE,Distrito Federal,19.342911,-99.224472,120.0,9049.95
HOUSE,Querétaro,20.5951924,-100.3479663,180.0,6315.79
HOUSE,Estado de México,23.634501,-102.552788,150.0,1861.5
APARTMENT,Querétaro,20.726007,-100.442642,135.0,6094.18
HOUSE,Yucatán,21.0278699,-89.5880314,240.0,9695.29
HOUSE,Morelos,18.91473109,-98.94081116,140.0,6232.69
HOUSE,Yucatán,20.968147,-89.629875,70.0,4155.12
HOUSE,Yucatán,21.039522,-89.563911,220.0,6232.69
HOUSE,Morelos,18.850763,-98.943855,160.0,4432.13
HOUSE,Querétaro,20.726007,-100.442642,250.0,10249.31
HOUSE,Tamaulipas,22.270658,-97.849037,380.0,13850.42
HOUSE,Jalisco,20.748312,-103.429504,96.0,4085.87
HOUSE,Querétaro,20.614635,-100.416756,139.0,4847.65
HOUSE,San Luis Potosí,22.152988,-100.965364,12500.0,6094.18
HOUSE,Yucatán,21.039522,-89.563911,220.0,4958.45
HOUSE,Nuevo León###,25.723516,-100.393311,290.0,9540.17
HOUSE,Veracruz de Ignacio de la Llave,19.563767,-96.938694,300.0,12049.86
APARTMENT,Distrito Federal,19.474885,-99.188231,92.0,3739.61
HOUSE,Estado de México,19.508698,-98.875664,260.0,2357.34
APARTMENT,Distrito Federal,19.303392,-99.243225,80.0,2759.38
APARTMENT,Guerrero###,16.794434,-99.830807,256.0,16164.59
HOUSE,Tamaulipas,22.300137,-97.897331,111.0,3324.1
HOUSE,Veracruz de Ignacio de la Llave,26.847851,-101.424133,160.0,3527.7
HOUSE,Baja California,23.634501,-102.552788,115.0,2243.77
APARTMENT,Puebla,19.02038,-98.207626,219.0,5332.41
HOUSE,Hidalgo###,20.0519991,-98.755252,110.0,2354.57
HOUSE,Distrito Federal,19.399652,-99.16127,235.0,10803.32
HOUSE,Durango,24.043295,-104.636917,350.0,12465.37
HOUSE,Veracruz de Ignacio de la Llave,25.551631,-103.432737,236.0,2077.56
HOUSE,Querétaro,20.574251,-100.388476,195.0,3324.1
HOUSE,Morelos,18.953268,-99.224525,201.0,4155.12
APARTMENT,Morelos,18.891611,-99.221756,93.0,2603.88
APARTMENT,San Luis Potosí,22.1441622,-101.0358237,160.0,4706.37
HOUSE,Estado de México,19.2693686,-99.6021262,250.0,15512.47
HOUSE,Estado de México,19.595285,-99.050201,120.0,1939.06
HOUSE,Sonora,27.934649,-110.94401,134.0,3047.09
HOUSE,Sinaloa,24.79119169,-107.3835468,300.0,7617.73
HOUSE,Distrito Federal,19.500286,-99.122093,180.0,6232.69
HOUSE,Morelos###,18.864482,-98.928802,121.0,3462.6
HOUSE,Distrito Federal,19.366935,-99.077541,208.0,4057.34
HOUSE,San Luis Potosí,23.634501,-102.552788,198.0,5817.17
HOUSE,Nayarit,20.697244,-105.274384,160.0,8171.75
HOUSE,Puebla,19.02038,-98.207626,330.0,9695.29
HOUSE,Quintana Roo,21.1773896,-86.8179603,290.0,6232.69
HOUSE,Tabasco,17.97423,-92.923836,110.0,2908.59
HOUSE,Distrito Federal###,19.313719,-99.231792,300.0,5457.06
HOUSE,Durango,25.58972991,-103.4631872,118.0,2631.58
HOUSE,Quintana Roo###,21.161908,-86.8515279,204.0,8282.55
HOUSE,Yucatán###,21.03071,-89.618103,131.0,3739.61
APARTMENT,Distrito Federal,19.39912,-99.141464,74.0,9229.92
HOUSE,Yucatán,21.05632272,-89.66288656,220.0,5540.17
HOUSE,Querétaro,20.598278,-100.33121,140.0,4875.35
HOUSE,Sinaloa,23.270559,-106.389061,158.0,3739.61
HOUSE,Baja California Sur,23.634501,-102.552788,80.0,2631.58
APARTMENT,Guerrero,16.85952231,-99.86284733,142.0,5817.17
HOUSE,Morelos,18.884224,-98.982506,150.0,2437.67
HOUSE,Morelos,18.862602,-99.213448,160.0,5429.36
APARTMENT,Distrito Federal,19.40012,-99.1532,84.0,4914.13
HOUSE,Veracruz de Ignacio de la Llave,25.55617,-103.481529,307.0,5817.17
HOUSE,nan###,25.573046,-103.443045,200.0,1883.66
HOUSE,Chihuahua,28.6569304,-106.0919272,115.0,3601.11
HOUSE,Veracruz de Ignacio de la Llave,28.684125,-100.541089,160.0,2354.57
HOUSE,Tamaulipas,22.254078,-97.824554,140.0,3185.6
HOUSE,Chiapas,16.766455,-93.111488,240.0,3545.71
HOUSE,Querétaro,20.545198,-100.407191,140.0,2908.59
HOUSE,San Luis Potosí,22.18774276,-100.9580845,200.0,3559.56
HOUSE,Morelos,18.864874,-98.925911,86.0,2437.67
HOUSE,Tamaulipas,26.079573,-98.282845,268.0,6094.18
APARTMENT,Veracruz de Ignacio de la Llave,19.127317,-96.106186,160.0,8033.24
APARTMENT,Distrito Federal,19.340305,-99.214455,60.0,6371.19
APARTMENT,Distrito Federal,19.35743172,-99.28732574,67.0,7340.72
HOUSE,Estado de México,19.69323,-99.22522,70.0,2794.63
HOUSE,Distrito Federal,19.325944,-99.098311,250.0,5678.67
HOUSE,Jalisco,20.621093,-103.319042,380.0,10249.31
HOUSE,San Luis Potosí,22.141575,-100.900192,245.0,4432.13
HOUSE,Puebla,18.978682,-98.250015,128.0,3601.11
HOUSE,Querétaro,20.619887,-100.392302,350.0,10249.31
HOUSE,Morelos,18.892714,-99.1996,285.0,10387.81
HOUSE,Chiapas,16.70635,-93.177151,115.0,2825.48
HOUSE,Estado de México,19.297163,-99.635183,230.0,5540.17
HOUSE,Veracruz de Ignacio de la Llave,20.95062266,-97.42163144,64.0,2354.57
HOUSE,Yucatán,20.9725515,-89.6004394,229.0,2714.68
HOUSE,Distrito Federal,19.317675,-99.09318,229.0,9695.29
HOUSE,Morelos,18.879347,-99.179871,95.0,3739.61
HOUSE,Durango,25.625198,-103.499954,132.0,2409.97
APARTMENT,Distrito Federal,19.401507,-99.14682,90.0,4792.24
APARTMENT,Distrito Federal,19.474285,-99.084981,74.0,1894.74
HOUSE,Morelos,18.928623,-99.247382,220.0,4709.14
HOUSE,Sinaloa,23.246303,-106.398103,200.0,2770.08
HOUSE,Morelos,18.969294,-99.249802,198.0,7202.22
APARTMENT,Guerrero,16.75063911,-99.76263069,70.0,2299.17
HOUSE,Distrito Federal,19.335116,-99.223332,90.0,9030.47
APARTMENT,Distrito Federal,19.402944,-99.199727,70.0,3223.27
HOUSE,Estado de México,19.682219,-99.118782,188.0,8587.26
HOUSE,Nuevo León,25.7214602,-100.2735673,85.0,3324.1
HOUSE,Querétaro,20.5980665,-100.4308988,115.0,3739.61
HOUSE,Nuevo León,25.672399,-100.257777,123.0,3379.5
HOUSE,Yucatán,20.9550515,-89.6793392,120.0,2160.66
APARTMENT,Jalisco,20.69064,-103.393175,166.0,14452.26
HOUSE,Estado de México,19.258327,-99.598374,215.0,13005.54
HOUSE,Querétaro,20.726007,-100.442642,295.0,14404.43
APARTMENT,Distrito Federal,19.403334,-99.157755,125.0,12687.4
APARTMENT,Baja California,32.451368,-116.973935,70.0,1899.58
HOUSE,Aguascalientes,21.901482,-102.34405,350.0,10664.82
HOUSE,Jalisco,20.302476,-103.23781,340.0,16479.22
HOUSE,Puebla,19.076204,-98.266733,117.0,3739.61
APARTMENT,Distrito Federal,19.48778,-99.110583,65.0,2770.08
HOUSE,Quintana Roo,21.129547,-86.817017,180.0,5124.65
HOUSE,Puebla,19.046724,-98.254127,136.0,6329.09
APARTMENT,Distrito Federal,19.352431,-99.288369,80.0,8033.24
HOUSE,Nuevo León,25.7542524,-100.4034274,137.0,3739.61
HOUSE,Yucatán,21.006756,-89.570984,155.0,3739.61
HOUSE,Morelos,18.891621,-99.071698,68.0,2188.37
APARTMENT,Distrito Federal,23.634501,-102.552788,100.0,4155.12
HOUSE,Nuevo León###,25.6910283,-100.3568071,340.0,16343.49
HOUSE,Jalisco,20.594706,-103.396278,90.0,2714.68
HOUSE,Veracruz de Ignacio de la Llave,23.634501,-102.552788,148.0,4293.63
HOUSE,Puebla,18.989918,-98.2295,220.0,4709.14
HOUSE,Puebla,19.043993,-98.25757,188.0,4155.12
HOUSE,Hidalgo,20.1213329,-98.7818531,66.0,1800.55
APARTMENT,Distrito Federal,19.400249,-99.177444,150.0,14404.43
HOUSE,Yucatán,21.023252,-89.614571,300.0,8587.26
HOUSE,Hidalgo,20.124367,-98.735725,176.0,4340.72
HOUSE,Veracruz de Ignacio de la Llave,25.510947,-103.357724,146.0,2493.07
APARTMENT,Distrito Federal,19.480501,-99.178139,70.0,2409.97
HOUSE,Yucatán,21.030668,-89.599258,305.0,9972.3
HOUSE,Querétaro,20.679045,-100.341225,157.0,5401.66
HOUSE,Baja California,32.469498,-116.96022,111.0,1800.55
HOUSE,Tamaulipas,22.329824,-97.880325,138.0,4376.73
APARTMENT,Yucatán,21.039522,-89.563911,145.0,6647.19
APARTMENT,Guerrero,16.870413,-99.873192,150.0,10110.8
HOUSE,Estado de México,19.765149,-98.646915,380.0,5512.47
HOUSE,Distrito Federal,19.280767,-99.033615,349.0,5018.07
APARTMENT,Distrito Federal,19.389791,-99.164696,154.0,13850.42
HOUSE,Estado de México,19.668947,-99.224525,90.0,2105.26
HOUSE,Puebla,19.009069,-98.196693,148.0,4709.14
HOUSE,Baja California,32.494823,-117.016725,92.0,2714.68
HOUSE,San Luis Potosí,22.1447396,-101.0273412,166.0,5263.16
HOUSE,Baja California,30.733356,-115.984407,200.0,4709.14
APARTMENT,Distrito Federal,19.405298,-99.164986,80.0,11855.96
HOUSE,Querétaro,20.5969621,-100.3337597,193.0,6232.69
HOUSE,Morelos,23.634501,-102.552788,115.0,2991.69
HOUSE,Distrito Federal,19.34016,-99.194081,90.0,4208.1
HOUSE,Yucatán,21.075163,-89.516731,185.0,3961.22
HOUSE,Tamaulipas,22.257896,-97.86808,200.0,7479.22
APARTMENT,Guerrero,16.8531086,-99.8236533,138.0,3601.11
HOUSE,Puebla,19.027384,-98.265213,160.0,6371.19
HOUSE,Estado de México,19.309069,-99.602311,146.0,5263.16
HOUSE,Sinaloa,23.20485,-106.424401,200.0,6232.69
HOUSE,Chihuahua,28.631943,-106.117668,170.0,4293.63
HOUSE,Yucatán,21.0399331,-89.5965747,235.0,6748.35
HOUSE,Guerrero###,16.8808724,-99.9359641,104.0,2354.57
HOUSE,Baja California Sur,24.125583,-110.330846,128.0,4958.45
APARTMENT,Distrito Federal,19.41498,-99.177444,164.0,15235.46
HOUSE,Yucatán,20.996355,-89.583946,248.0,6648.2
HOUSE,Estado de México,19.494789,-99.270887,151.0,5567.87
HOUSE,Guerrero,17.6474239,-101.5455504,119.0,6582.83
HOUSE,Estado de México,19.2666119,-99.6403991,191.0,6094.18
HOUSE,Quintana Roo,21.161908,-86.8515279,210.0,5470.91
APARTMENT,Distrito Federal,19.377171,-99.188503,72.0,5617.73
APARTMENT,Distrito Federal,19.2790911,-99.2114234,76.0,2136.52
HOUSE,Veracruz de Ignacio de la Llave###,20.95618,-97.408578,112.0,5540.17
HOUSE,San Luis Potosí,22.141575,-100.900192,229.0,5951.8
APARTMENT,Distrito Federal,19.443178,-99.20237,115.0,12562.33
HOUSE,Puebla,18.915431,-98.435252,200.0,5235.46
HOUSE,Tabasco,17.962037,-92.973569,139.0,3462.6
APARTMENT,Distrito Federal,19.30102797,-99.14421916,108.0,4570.64
APARTMENT,Veracruz de Ignacio de la Llave,20.949051,-97.364006,300.0,10249.31
HOUSE,Estado de México,19.627731,-99.30194,146.0,2409.97
HOUSE,Baja California Sur,24.03902146,-110.3097618,250.0,8171.75
HOUSE,Quintana Roo,21.112447,-86.85264,180.0,6925.21
APARTMENT,Distrito Federal,19.451872,-99.173522,70.0,3518.01
HOUSE,Morelos,18.840925,-98.934196,110.0,4986.15
HOUSE,Veracruz de Ignacio de la Llave,25.558637,-103.449786,250.0,6094.18
APARTMENT,Distrito Federal,19.401507,-99.14682,65.0,4792.24
HOUSE,Querétaro,20.726007,-100.442642,6750.0,6094.18
HOUSE,Morelos,18.795519,-99.231445,165.0,4930.75
HOUSE,Morelos,18.885848,-98.973834,82.0,3983.93
HOUSE,Querétaro,20.403807,-99.990905,110.0,3268.7
HOUSE,San Luis Potosí,22.134478,-100.929138,97.0,2146.81
HOUSE,Estado de México,19.5562275,-99.2674713,64.0,2770.08
APARTMENT,Querétaro,20.726007,-100.442642,173.0,12188.37
HOUSE,Nuevo León,25.757803,-100.404541,179.0,5235.46
HOUSE,Distrito Federal,19.475765,-99.145,270.0,6925.21
HOUSE,Puebla,19.060701,-98.329774,255.0,7340.72
HOUSE,Veracruz de Ignacio de la Llave,25.365447,-100.9942,167.0,4000.0
APARTMENT,Guerrero,23.634501,-102.552788,180.0,5540.17
HOUSE,Baja California,32.589504,-115.363762,86.0,2188.37
HOUSE,Puebla,18.97302,-98.206238,210.0,7894.74
APARTMENT,Yucatán,21.072905,-89.65963,210.0,5474.38
HOUSE,Nuevo León,25.758963,-100.316811,175.0,3462.6
HOUSE,Puebla,19.0378006,-98.3007086,165.0,5872.58
HOUSE,Distrito Federal,19.3870644,-99.0362059,300.0,7063.71
HOUSE,Querétaro,20.70706703,-100.4718161,309.0,10249.31
HOUSE,Puebla,19.046589,-98.102929,92.0,1745.15
HOUSE,Nuevo León,25.7394971,-100.2754971,164.0,3462.6
HOUSE,Veracruz de Ignacio de la Llave,19.100079,-96.121007,220.0,7894.74
HOUSE,San Luis Potosí,22.147087,-100.960213,105.0,3047.09
HOUSE,Guanajuato,21.1264477,-101.611078,250.0,6343.49
HOUSE,Morelos,18.917542,-98.963181,140.0,4016.62
HOUSE,Estado de México,19.234984,-99.558175,115.0,5817.17
HOUSE,Puebla,18.9187144,-98.4266391,90.0,2465.37
HOUSE,Yucatán,21.075163,-89.516731,185.0,4695.29
HOUSE,Estado de México,19.2640539,-99.5727534,233.0,8875.62
APARTMENT,Veracruz de Ignacio de la Llave,19.511938,-96.871956,84.0,3605.72
HOUSE,Jalisco,20.689157,-103.366728,175.0,5408.58
HOUSE,Yucatán,21.0441317,-89.6216334,223.0,6656.71
